|img_url|sex|traits|birth|weight|diet|breeder|location|price|payments|shipping|trades|first_posted|last_updated|animal_id|group_id|origin|num_likes|snake_url|img|title
32|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/pied_pythons/2022/11/20221107193118.573-313390587_5481778338-225x190c.jpeg?signature=DFB97FDFB6A051E5BA8112A3462CC53CF491817FEF794303CFBAD50F42D1C0EB|male|{'Piebald', 'Banana'}||100g|Frozen/Thawed Mouse|Pied Pythons|Brentwood, England|GB£295.00 (Approx. US$357.81)||45.00-65.00 (Domestic)||11/07/22|12/02/22|22290|||0|https://www.morphmarket.com/gb/c/reptiles/pythons/ball-pythons/1290799|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115A6D06D0>|Banana Pied
33|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/pied_pythons/2022/11/20221107193126.358-313915855_1531991143-225x190c.jpeg?signature=39A706745E3B289DEC703D2D3F9751813E870A3E0E038C61EA877FD5357C4A39|male|{'Piebald', 'Banana'}||100g|Frozen/Thawed Mouse|Pied Pythons|Brentwood, England|GB£295.00 (Approx. US$357.81)||45.00-65.00 (Domestic)||11/07/22|12/02/22|22292|||0|https://www.morphmarket.com/gb/c/reptiles/pythons/ball-pythons/1290797|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115951B700>|Banana Pied
34|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/pied_pythons/2022/11/20221107193129.824-313503419_1268833083-225x190c.jpeg?signature=54D721D3EF01E4AFF68952B5B6DE69B29F38326D4EBBE9765CAFEF5FDCF96557|male|{'Piebald', 'Banana'}||100g|Frozen/Thawed Mouse|Pied Pythons|Brentwood, England|GB£295.00 (Approx. US$357.81)||45.00-65.00 (Domestic)||11/07/22|12/02/22|22293|||0|https://www.morphmarket.com/gb/c/reptiles/pythons/ball-pythons/1290796|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115A71BBB0>|Banana Pied
35|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/maestroexotics/2022/11/20221108001943.244-3E5139C0-F8E8-4B76-B-225x190c.jpeg?signature=74D1F0F0678CEAE43464EBCBADB2E43D05D79571731F3862A71C85F8168DA400|male|{'Piebald', 'Banana'}|16th August 2022||Live Rat|Maestro Exotics|Stanley, Virginia|US$400.00|Credit Card, Debit Card, PayPal Goods & Services, Venmo, Zelle, Apple Pay, CashApp, Cash|50.00 (Domestic)||11/08/22|12/02/22|2214102|||1|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/1291592|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115A672940>|Banana Piebald Male
36|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/dreptiles/2022/04/20220408151858.837-54-15C-Banana-Pied--225x190c.jpeg?signature=2E6EF62ED662CBDA4B94E99B1CFB34850F3DDCEAFC80C1402575C47105947417|male|{'Piebald', 'Banana'}|2021||Mouse|DynastyReptiles|Miami, Florida|US$550.00||At Most 1.00 (Domestic)||04/08/22|12/02/22|54-15C_2021_4-8-22|||3|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/867171|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115A71BC10>|Banana Pied
37|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/dreptiles/2021/12/20211220195840.307-42-14B-Banana-Pied--225x190c.jpeg?signature=F4609939917F047F5EF04310AE124B5D9A3D23DB2FC40308F7237135AEFF9522|male|{'Piebald', 'Banana'}|2021||Live Mouse|DynastyReptiles|Miami, Florida|US$550.00||At Most 1.00 (Domestic)||12/20/21|12/02/22|42-14B_2021_12-20-21|||2|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/762862|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115A71BD00>|Banana Pied
38|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/morphgraphics/2022/10/20221019213635.349-2140-225x190c.jpeg?signature=036D3B0F15AAC02D00B808CC78C0B45D830FB79B657BE3CC6B2DB9B02B03BEC1|male|{'Piebald', 'Banana'}||525g||Custom Scales|St. Louis, Missouri|US$600.00|Credit Card, Debit Card, PayPal Goods & Services, Personal Check, Cashier's Check, Wire Transfer, Cash, Money Order, Western Union, Walmart Pay, MoneyGram|50.00 (Domestic)|No Trades|03/05/21|12/02/22|2140|||10|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/531338|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115A6D0880>|Banana Pied
39|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/morphgraphics/2022/10/20221019213934.213-2158-225x190c.jpeg?signature=E47F2C993576B586ECF4D4262670564D88B99C8A62186D93B2FAC4A10F4CD49B|male|{'Piebald', 'Banana'}||460g||Custom Scales|St. Louis, Missouri|US$700.00|Credit Card, Debit Card, PayPal Goods & Services, Personal Check, Cashier's Check, Wire Transfer, Cash, Money Order, Western Union, Walmart Pay, MoneyGram|50.00 (Domestic)|No Trades|10/19/22|12/02/22|2158|||0|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/1249727|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115A6D0EE0>|"Purple"" Banana Pied"
40|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/brads_world_reptiles/2022/03/20220324045749.592-PHOTO-2022-03-23-13--225x190c.jpeg?signature=A2FB77E458AFC077C284313BF193B1C4313A10B469A9D11907416CE6C654D62F|male|{'Piebald', 'Banana'}|28th May 2021||Live Mouse|BradsWReptiles|Corvallis, Oregon|US$425.00|Other|55.00-80.00 (Domestic)|No Trades|03/24/22|12/02/22|Bp3t|||8|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/850176|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115A6D04F0>|Banana Piebald
41|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/andrebmsd/2022/11/20221104033325.774-IMG_0158-225x190c.jpeg?signature=926FFD9AA6ABC6E1069C6E672E1446C6CCFF261FA6C48DE748D0571C0189E965|male|{'Piebald', 'Banana'}|19th October 2022|||ABI|Escondido, California|US$400.00|Credit Card, Debit Card, Venmo, Zelle|55.00-100.00 (Domestic)||11/04/22|12/02/22|MBaP3|||0|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/1283455|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115803DF10>|Banana Pied
